,state,article_title,revision_id,article_quality
17522,Minnesota,"Regal, Minnesota",1165899412,Start
17523,Michigan,"Schoolcraft, Michigan",1167668839,C
17524,Iowa,"Carroll, Iowa",1165538434,C
17525,North Dakota,"Mylo, North Dakota",1172710050,GA
17526,Ohio,"Clifton, Ohio",1166754649,C
17527,Texas,"Grapevine, Texas",1178315714,GA
17528,Kansas,"Atchison, Kansas",1177029908,C
17529,Michigan,"Escanaba Township, Michigan",1174681133,Start
17530,Pennsylvania,"Bendersville, Pennsylvania",1157350455,C
17531,Texas,"Holiday Lakes, Texas",1166181202,GA
17532,Michigan,"Marion, Michigan",1167335229,C
17533,South Carolina,"Wellford, South Carolina",1165907022,C
17534,Colorado,"Broomfield, Colorado",1179239634,C
17535,Missouri,"Breckenridge Hills, Missouri",1165536914,Start
17536,Georgia (U.S. state),"Darien, Georgia",1151362516,C
17537,Louisiana,"North Hodge, Louisiana",1167410770,C
17538,Pennsylvania,"Eldred Township, McKean County, Pennsylvania",1169082171,C
17539,Iowa,"Gilman, Iowa",1165862129,C
17540,Kentucky,"Crofton, Kentucky",1165645656,Start
17541,Michigan,"Luther, Michigan",1167323746,C
17542,Maine,"Vienna, Maine",1166332191,Start
17543,Iowa,"Des Moines County, Iowa",1157467600,C
17544,New York,"Sleepy Hollow, New York",1179643008,B
17545,Missouri,"Country Club, Missouri",1166766141,Start
17546,Michigan,"Garfield Township, Bay County, Michigan",1174703566,C
17547,Illinois,"Coatsburg, Illinois",1166755665,C
17548,Michigan,"Oliver Township, Huron County, Michigan",1167425996,Start
17549,Ohio,"Mount Blanchard, Ohio",1173735918,C
17550,Georgia (U.S. state),"Moreland, Georgia",1166208537,C
17551,Tennessee,"Brentwood, Tennessee",1179561469,C
17552,Indiana,"Mooreland, Indiana",1166208507,C
17553,Pennsylvania,"Westtown Township, Chester County, Pennsylvania",1175370443,Stub
17554,Michigan,"Pellston, Michigan",1167458952,C
17555,Illinois,"Zeigler, Illinois",1165908691,C
17556,Utah,"Willard, Utah",1179974992,GA
17557,Alabama,"Pine Hill, Alabama",1166211367,Start
17558,New York,"Glen Cove, New York",1177895859,B
17559,Texas,"Elgin, Texas",1170532211,C
17560,Iowa,"Hawkeye, Iowa",1173861904,C
17561,Mississippi,"Sebastopol, Mississippi",1178492137,C
17562,Pennsylvania,"Hempfield Township, Westmoreland County, Pennsylvania",1177217675,C
17563,Illinois,"Monee, Illinois",1167345408,C
17564,Tennessee,"Waynesboro, Tennessee",1165906913,C
17565,Pennsylvania,"Mercer Township, Butler County, Pennsylvania",1175957226,Stub
17566,Pennsylvania,"Ayr Township, Pennsylvania",1173293677,C
17567,Michigan,"Plainfield Township, Iosco County, Michigan",1167496678,Start
17568,Texas,"Amherst, Texas",1177674215,C
17569,New York,"Ovid (village), New York",1167455784,C
17570,Pennsylvania,"Washington Township, Berks County, Pennsylvania",1174634561,C
17571,Pennsylvania,"Hastings, Pennsylvania",1157360979,GA
17572,Louisiana,"Wilson, Louisiana",1167842670,Start
17573,Georgia (U.S. state),"Eton, Georgia",1166067858,GA
17574,Michigan,"Harrison Township, Michigan",1167221387,C
17575,Minnesota,"Donaldson, Minnesota",1165646983,C
17576,Indiana,"Oolitic, Indiana",1166210476,C
17577,Michigan,"Boyne City, Michigan",1151744289,C
17578,Ohio,"Dunkirk, Ohio",1166854843,C
17579,Michigan,"Keene Township, Michigan",1174711219,Start
17580,New York,"Geneseo, New York",1169429219,C
17581,Iowa,"Allamakee County, Iowa",1160187369,C
17582,West Virginia,"Belle, West Virginia",1166015332,C
17583,Michigan,"Freeman Township, Michigan",1167017920,C
17584,Indiana,"Decatur, Indiana",1179707148,GA
17585,Georgia (U.S. state),"Clarkston, Georgia",1169488539,C
17586,New Jersey,"Florence Township, New Jersey",1178942915,GA
17587,Pennsylvania,"East Fallowfield Township, Crawford County, Pennsylvania",1172098533,GA
17588,Texas,"Ingram, Texas",1169255783,C
17589,Ohio,"Ashville, Ohio",1177448045,GA
17590,Pennsylvania,"Londonderry Township, Chester County, Pennsylvania",1157438934,C
17591,Pennsylvania,"Huston Township, Clearfield County, Pennsylvania",1175876805,C
17592,West Virginia,"Williamstown, West Virginia",1165907750,C
17593,Mississippi,"McComb, Mississippi",1176138949,C
17594,Pennsylvania,"Langhorne, Pennsylvania",1172131285,GA
17595,Maryland,"Elkton, Maryland",1175114481,GA
17596,Arkansas,"Ola, Arkansas",1165896470,GA
17597,Alabama,"Hueytown, Alabama",1177622536,C
17598,Vermont,"Cambridge (village), Vermont",1166689387,Start
17599,Oregon,"Roseburg, Oregon",1176606149,C
17600,Pennsylvania,"Buffington Township, Indiana County, Pennsylvania",1166636648,C
17601,Georgia (U.S. state),"Ellenton, Georgia",1166067626,Start
17602,Illinois,"Woodhull, Illinois",1167950646,C
17603,Michigan,"Brockway Township, Michigan",1174671237,Start
17604,Washington,"Port Angeles, Washington",1178431888,C
17605,Illinois,"St. David, Illinois",1167676778,C
17606,Florida,"Port Richey, Florida",1167144136,C
17607,Pennsylvania,"Dillsburg, Pennsylvania",1165572980,C
17608,Kentucky,"Blackey, Kentucky",1165536243,C
17609,New York,"Windsor (village), New York",1176587054,C
17610,Massachusetts,"Douglas, Massachusetts",1166067028,GA
17611,New York,"Rensselaer, New York",1165899462,GA
17612,Michigan,"Elm River Township, Michigan",1174680367,C
17613,Illinois,"Oconee, Illinois",1167424318,Start
17614,Minnesota,"Meire Grove, Minnesota",1174361500,Start
17615,Missouri,"Mountain View, Missouri",1165894667,C
17616,Missouri,"Ironton, Missouri",1165750916,C
17617,Pennsylvania,"Allegheny Township, Butler County, Pennsylvania",1177843438,C
17618,Rhode Island,"Richmond, Rhode Island",1174772280,C
17619,Michigan,"Blair Township, Michigan",1170189793,C
17620,Florida,"Oviedo, Florida",1172196121,C
17621,Florida,"Palm Coast, Florida",1178479501,C
17622,Michigan,"Lee Township, Midland County, Michigan",1177533440,Start
17623,Maine,"Rangeley, Maine",1179546303,GA
17624,Pennsylvania,"Valley Township, Chester County, Pennsylvania",1167741712,C
17625,Alabama,"Oneonta, Alabama",1166092446,C
17626,Arkansas,"Turrell, Arkansas",1152406324,GA
17627,Idaho,"Basalt, Idaho",1168275248,C
17628,New York,"Montgomery (village), New York",1167346130,C
17629,Pennsylvania,"Tinicum Township, Bucks County, Pennsylvania",1173798205,C
17630,Iowa,"Plymouth, Iowa",1165898245,C
17631,Maine,"Monticello, Maine",1166208357,C
17632,New Jersey,"Brielle, New Jersey",1179884683,B
17633,Michigan,"Beaver Township, Newaygo County, Michigan",1174669109,Start
17634,Michigan,"St. Charles Township, Michigan",1167676723,B
17635,Wisconsin,"Greenwood, Wisconsin",1165748787,C
17636,Illinois,"Verona, Illinois",1170866770,Start
17637,Missouri,"Stanberry, Missouri",1165903017,C
17638,Pennsylvania,"Dublin Township, Fulton County, Pennsylvania",1166854384,C
17639,West Virginia,"Parsons, West Virginia",1165897312,GA
17640,Georgia (U.S. state),"Tarrytown, Georgia",1166331133,C
17641,Missouri,"Willard, Missouri",1165907650,C
17642,Pennsylvania,"Highland Township, Clarion County, Pennsylvania",1173813735,C
17643,Michigan,"Gore Township, Michigan",1174704919,Start
17644,Georgia (U.S. state),"Waco, Georgia",1165906362,C
17645,Mississippi,"Coahoma, Mississippi",1178956177,C
17646,Colorado,"Brookside, Colorado",1174669728,B
17647,Washington,"Naches, Washington",1166208883,C
17648,Illinois,"Schram City, Illinois",1167668855,C
17649,Idaho,"Clayton, Idaho",1165644193,C
17650,Tennessee,"Maury City, Tennessee",1166207209,GA
17651,Michigan,"Tecumseh, Michigan",1174024557,GA
17652,Utah,"Hyde Park, Utah",1170414337,GA
17653,Pennsylvania,"Skippack Township, Montgomery County, Pennsylvania",1175379867,Stub
17654,Michigan,"Seney Township, Michigan",1168641719,C
17655,Alabama,"Clayhatchee, Alabama",1166018079,Start
17656,New York,"Monroe (village), New York",1172920394,C
17657,Illinois,"Washington, Illinois",1170867276,C
17658,California,"La Cañada Flintridge, California",1179236091,C
17659,Louisiana,"Breaux Bridge, Louisiana",1169104333,C
17660,Illinois,"Elizabeth, Illinois",1166993408,C
17661,Oregon,"Salem, Oregon",1179891917,GA
17662,Arkansas,"Sheridan, Arkansas",1178256204,GA
17663,Texas,"Falls City, Texas",1165746717,GA
17664,Iowa,"Shenandoah, Iowa",1177682915,C
17665,Washington,"Othello, Washington",1172095328,GA
17666,Maine,"Brooklin, Maine",1178507123,C
17667,Iowa,"Taylor County, Iowa",1160186245,C
17668,Missouri,"Blodgett, Missouri",1166612028,C
17669,Indiana,"New Market, Indiana",1166209241,GA
17670,Colorado,"Woodland Park, Colorado",1178792910,C
17671,Texas,"Little River-Academy, Texas",1165891082,C
17672,New Hampshire,"Loudon, New Hampshire",1166206318,C
17673,South Dakota,"Yale, South Dakota",1171723224,C
17674,Texas,"Pleasant Valley, Texas",1169530334,C
17675,Minnesota,"Hoffman, Minnesota",1165750155,C
17676,Mississippi,"Winona, Mississippi",1179938515,C
17677,Texas,"Grand Saline, Texas",1174713049,C
17678,Massachusetts,"Richmond, Massachusetts",1166229845,C
17679,Michigan,"Saugatuck, Michigan",1170700683,GA
17680,West Virginia,"Ripley, West Virginia",1165899757,GA
17681,Massachusetts,"Becket, Massachusetts",1161186388,C
17682,New York,"Patchogue, New York",1176482034,C
17683,New York,"Morris (village), New York",1167347222,Start
17684,Kentucky,"Woodlawn, Kentucky",1176484910,C
17685,Indiana,"Angola, Indiana",1172870080,C
17686,Maine,"Corinna, Maine",1174510003,C
17687,Pennsylvania,"Butler Township, Adams County, Pennsylvania",1166639271,C
17688,Ohio,"Chesapeake, Ohio",1166695084,C
17689,New York,"Old Forge, New York",1171852326,B
17690,Pennsylvania,"Elk Township, Clarion County, Pennsylvania",1173813351,C
17691,Virginia,"Stafford County, Virginia",1175370881,C
17692,Hawaii,"Eden Roc, Hawaii",1109190284,C
17693,Texas,"Cactus, Texas",1179799409,C
17694,Pennsylvania,"Alburtis, Pennsylvania",1173652325,GA
17695,Maryland,"Manchester, Maryland",1177564883,GA
17696,New Hampshire,"Windham, New Hampshire",1166440441,C
17697,Iowa,"Drakesville, Iowa",1165647188,C
17698,Ohio,"Phillipsburg, Ohio",1171107546,C
17699,Texas,"Lake Worth, Texas",1170164135,Start
17700,Alabama,"Lakeview, Alabama",1166205391,Start
17701,Pennsylvania,"Big Beaver, Pennsylvania",1179453817,C
17702,Michigan,"Krakow Township, Michigan",1174711768,Start
17703,New Mexico,"Cimarron, New Mexico",1166695857,GA
17704,Oklahoma,"Collinsville, Oklahoma",1176959973,C
17705,Texas,"Beasley, Texas",1167821299,GA
17706,Texas,"Eldorado, Texas",1165648012,C
17707,Michigan,"Jordan Township, Michigan",1174710987,Start
17708,Minnesota,"Canby, Minnesota",1165538153,C
17709,Minnesota,"Glyndon, Minnesota",1165748141,GA
17710,Texas,"McCamey, Texas",1178045195,GA
17711,Iowa,"Columbus Junction, Iowa",1165644890,C
17712,North Dakota,"Palermo, North Dakota",1173994311,C
17713,Georgia (U.S. state),"Millen, Georgia",1165893514,GA
17714,Michigan,"Rothbury, Michigan",1167641718,Start
17715,Pennsylvania,"Mahoning Township, Armstrong County, Pennsylvania",1171473294,GA
17716,Michigan,"Otter Lake, Michigan",1167455499,C
17717,Missouri,"Aullville, Missouri",1166486923,C
17718,New Hampshire,"Ashland, New Hampshire",1166014640,C
17719,Michigan,"Iron River, Michigan",1178590676,C
17720,Texas,"Lone Oak, Texas",1168305427,GA
17721,Kentucky,"Camargo, Kentucky",1165538028,C
17722,Arkansas,"Rockport, Arkansas",1128000718,GA
17723,Alabama,"Huntsville, Alabama",1180130440,FA
17724,Wisconsin,"Menomonie, Wisconsin",1177254646,GA
17725,Minnesota,"Brownsdale, Minnesota",1165942179,C
17726,West Virginia,"Moorefield, West Virginia",1180047947,GA
17727,Alabama,"New Brockton, Alabama",1166209021,C
17728,Utah,"Manti, Utah",1165892052,C
17729,South Dakota,"Corsica, South Dakota",1171733745,C
17730,Illinois,"Hartford, Illinois",1167133966,GA
17731,Michigan,"Vermontville Township, Michigan",1133849530,Start
17732,New York,"Attica (village), New York",1166486624,C
17733,Indiana,"Topeka, Indiana",1166331479,C
17734,Kansas,"Concordia, Kansas",1175077650,GA
17735,Arkansas,"Stamps, Arkansas",1165903014,C
17736,Indiana,"Frankton, Indiana",1170231756,GA
17737,Alabama,"Luverne, Alabama",1173068585,C
17738,Michigan,"Carsonville, Michigan",1166691651,C
17739,Missouri,"Stoutland, Missouri",1165903240,C
17740,Florida,"Palm Beach Gardens, Florida",1179642060,C
17741,New Jersey,"Westampton, New Jersey",1178944072,GA
17742,Minnesota,"Aitkin, Minnesota",1170513536,C
17743,New Jersey,"Scotch Plains, New Jersey",1179891727,GA
17744,Louisiana,"Brusly, Louisiana",1169417949,Start
17745,Alabama,"Fultondale, Alabama",1165840932,C
17746,Michigan,"Kinde, Michigan",1167290407,C
17747,Florida,"Greenwood, Florida",1166180067,Start
17748,Colorado,"Bethune, Colorado",1166015600,GA
17749,Michigan,"Wheeler Township, Michigan",1175063950,Start
17750,Pennsylvania,"Elkland, Pennsylvania",1157357673,C
17751,Illinois,"Bellmont, Illinois",1144054168,B
17752,Georgia (U.S. state),"Menlo, Georgia",1179443578,C
17753,New York,"Kinderhook (village), New York",1167290427,C
17754,Washington,"Farmington, Washington",1166068113,C
17755,Wisconsin,"Richland Center, Wisconsin",1179467284,C
17756,Pennsylvania,"Washington Township, Snyder County, Pennsylvania",1167836874,C
17757,Indiana,"Griffin, Indiana",1166180106,C
17758,Utah,"South Ogden, Utah",1165902255,C
17759,Michigan,"Alaiedon Township, Michigan",1166384168,GA
17760,Massachusetts,"Plympton, Massachusetts",1171021767,C
17761,Florida,"San Antonio, Florida",1165900705,GA
17762,Vermont,"Fair Haven, Vermont",1166067967,C
17763,New York,"Speculator, New York",1167675459,C
17764,Florida,"Mary Esther, Florida",1170413964,C
17765,New York,"Orchard Park (village), New York",1178625572,C
17766,Ohio,"Rittman, Ohio",1174914666,C
17767,Texas,"Castle Hills, Texas",1174505839,GA
17768,Illinois,"Oglesby, Illinois",1177688266,C
17769,Illinois,"Fayetteville, Illinois",1167014360,C
17770,New York,"Great Neck (village), New York",1177388407,GA
17771,South Dakota,"Freeman, South Dakota",1171332325,C
17772,Idaho,"Grand View, Idaho",1176133464,C
17773,Ohio,"Haviland, Ohio",1176150090,C
17774,Kansas,"Valley Center, Kansas",1170866650,GA
17775,Hawaii,"Princeville, Hawaii",1179897040,GA
17776,Maine,"Sweden, Maine",1161676227,C
17777,Illinois,"Wyoming, Illinois",1165908559,C
17778,North Dakota,"Rugby, North Dakota",1177446314,C
17779,Pennsylvania,"Lynn Township, Lehigh County, Pennsylvania",1177807026,Stub
17780,Virginia,"Salem, Virginia",1173991892,GA
17781,Michigan,"Bertrand Township, Michigan",1166609047,C
17782,Delaware,"Dewey Beach, Delaware",1166066772,C
17783,Rhode Island,"Middletown, Rhode Island",1159330804,C
17784,Utah,"Enterprise, Utah",1165650739,C
17785,Mississippi,"Sturgis, Mississippi",1166330718,C
17786,Pennsylvania,"Exeter Township, Luzerne County, Pennsylvania",1157358279,C
17787,Ohio,"Columbiana, Ohio",1172002601,GA
17788,South Carolina,"Little Mountain, South Carolina",1173683843,C
17789,Michigan,"Traverse City, Michigan",1176591137,B
17790,Hawaii,"Ocean Pointe, Hawaii",1116004884,GA
17791,Missouri,"Cliff Village, Missouri",1166754429,Start
17792,Wyoming,"Torrington, Wyoming",1171948527,GA
17793,New Jersey,"Egg Harbor Township, New Jersey",1178925823,FA
17794,Pennsylvania,"Venango Township, Erie County, Pennsylvania",1167742557,Start
17795,Pennsylvania,"Brecknock Township, Berks County, Pennsylvania",1174274931,B
17796,Missouri,"New Franklin, Missouri",1165895211,C
17797,Illinois,"London Mills, Illinois",1167321285,GA
17798,Iowa,"Brayton, Iowa",1165536894,C
17799,Virginia,"Chesapeake, Virginia",1177498283,B
17800,Texas,"Copper Canyon, Texas",1171787683,C
17801,Texas,"Big Sandy, Texas",1179094652,C
17802,Pennsylvania,"Loyalsock Township, Lycoming County, Pennsylvania",1177807220,Stub
17803,Iowa,"Linn County, Iowa",1164729961,C
17804,Arkansas,"Huntington, Arkansas",1165750630,Start
17805,Texas,"Port Isabel, Texas",1168579084,GA
17806,Iowa,"St. Paul, Iowa",1165902957,C
17807,Louisiana,"Dry Prong, Louisiana",1168276362,C
17808,Rhode Island,"Providence, Rhode Island",1179267566,GA
17809,Michigan,"Colon Township, Michigan",1166756748,Start
17810,Missouri,"Parkdale, Missouri",1167457553,Start
17811,Indiana,"Fishers, Indiana",1173553169,GA
17812,Iowa,"Beacon, Iowa",1165508757,GA
17813,Massachusetts,"Montague, Massachusetts",1166219749,C
17814,Wisconsin,"Mauston, Wisconsin",1165892647,C
17815,Louisiana,"Elizabeth, Louisiana",1175153796,C
17816,Pennsylvania,"Danville, Pennsylvania",1178765627,B
17817,Alaska,"Manokotak, Alaska",1165892011,C
17818,Minnesota,"Argyle, Minnesota",1167465106,C
17819,Texas,"Hearne, Texas",1165749608,GA
17820,Tennessee,"Lenoir City, Tennessee",1169681591,B
17821,Ohio,"South Webster, Ohio",1170844318,C
17822,Vermont,"Randolph (village), Vermont",171039600,Stub
17823,Michigan,"South Range, Michigan",1167674844,C
17824,Michigan,"Bridgewater Township, Michigan",1174671141,C
17825,Illinois,"Sycamore, Illinois",1179083819,GA
17826,New Hampshire,"Middleton, New Hampshire",1166460726,C
17827,Maryland,"Chesapeake City, Maryland",1175114139,C
17828,Missouri,"Vista, Missouri",1167744258,Start
17829,Georgia (U.S. state),"Berlin, Georgia",1166015481,GA
17830,Pennsylvania,"Middlesex Township, Cumberland County, Pennsylvania",1167342858,C
17831,Pennsylvania,"Lawrence Park Township, Erie County, Pennsylvania",1167295671,C
17832,Illinois,"Old Shawneetown, Illinois",1180010050,GA
17833,Arkansas,"DeWitt, Arkansas",1176437884,C
17834,Oregon,"Malin, Oregon",1165891885,GA
17835,Wyoming,"Yoder, Wyoming",1171182284,C
17836,Oregon,"Eugene, Oregon",1179991295,B
17837,Iowa,"Sac County, Iowa",1160186282,C
17838,Alaska,"Klawock, Alaska",1165752344,C
17839,Minnesota,"Littlefork, Minnesota",1173728372,C
17840,Vermont,"West Barnet (village), Vermont",171048999,Stub
17841,Indiana,"North Judson, Indiana",1166209741,C
17842,Illinois,"Le Roy, Illinois",1165889598,C
17843,Tennessee,"Baneberry, Tennessee",1165508328,C
17844,Maryland,"North Beach, Maryland",1174548981,C
17845,New Jersey,"Hampton, New Jersey",1179889556,B
17846,Minnesota,"Ruthton, Minnesota",1165900526,C
17847,Pennsylvania,"Liberty Township, Mercer County, Pennsylvania",1160603980,Start
17848,Pennsylvania,"East Side, Pennsylvania",1171863917,GA
17849,Texas,"Glenn Heights, Texas",1165748088,GA
17850,Maine,"Great Pond, Maine",1166069785,Start
17851,Colorado,"La Junta, Colorado",1178932282,C
17852,Tennessee,"Elkton, Tennessee",1179197007,GA
17853,Wisconsin,"St. Francis, Wisconsin",1143504077,C
17854,Illinois,"West Dundee, Illinois",1166611897,C
17855,Pennsylvania,"Whitehall Township, Lehigh County, Pennsylvania",1175370115,Stub
17856,Montana,"Froid, Montana",1152557435,C
17857,Colorado,"Montrose, Colorado",1179643009,B
17858,Alabama,"Pell City, Alabama",1171029165,C
17859,Minnesota,"Funkley, Minnesota",1179645792,C
17860,Illinois,"Hillcrest, Illinois",1167153412,Start
17861,Montana,"Columbia Falls, Montana",1176435578,GA
17862,Florida,"Grant-Valkaria, Florida",1166069748,C
17863,Illinois,"Nason, Illinois",1165894938,C
17864,Pennsylvania,"Dauphin, Pennsylvania",1161079385,GA
17865,Indiana,"Nashville, Indiana",1175897203,GA
17866,Missouri,"Lake Ozark, Missouri",1169708181,C
17867,Pennsylvania,"Trumbauersville, Pennsylvania",1176425721,C
